 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.151749447       2.16821551       15.0717001       2.97600007       145.857285       178.893692    
  0.153757989       2.19691396       15.1716995       2.97600007       142.120285       173.826401    
  0.155779526       2.22579789       15.2716999       2.97600007       138.484604       168.913589    
  0.157814026       2.25486708       15.3717003       2.97600007       134.946625       164.151566    
  0.159861431       2.28412080       15.4716997       2.97600007       131.503067       159.532516    
  0.161921889       2.31356072       15.5717001       2.97600007       128.150833       155.052414    
  0.163995236       2.34318495       15.6716995       2.97600007       124.886909       150.722946    
  0.166081518       2.37299395       15.7716999       2.97600007       121.708183       146.488739    
  0.168180749       2.40298820       15.8717003       2.97600007       118.612137       142.397461    
  0.170292854       2.43316627       15.9716997       2.97600007       115.596176       138.425308    
  0.172417924       2.46352935       16.0716991       2.97600007       112.657715       134.568604    
  0.174555942       2.49407768       16.1716995       2.97600007       109.794273       130.824051    
  0.176706806       2.52480936       16.2716999       2.97600007       107.003769       127.187363    
  0.178870618       2.55572629       16.3717003       2.97600007       104.284035       123.655525    
  0.181047276       2.58682680       16.4717007       2.97600007       101.632774       120.224815    
  0.183236852       2.61811161       16.5716991       2.97600007       99.0482407       116.891640    
  0.185439259       2.64958000       16.6716995       2.97600007       96.5284882       113.653198    
  0.187654585       2.68123269       16.7716999       2.97600007       94.0715790       110.506142    
  0.189882725       2.71306872       16.8717003       2.97600007       91.6758118       107.447830    
  0.192123845       2.74509025       16.9717007       2.97600007       89.3396072       104.475105    
  0.194377676       2.77729321       17.0716991       2.97600007       87.0613327       101.585617    
  0.196644455       2.80968118       17.1716995       2.97600007       84.8392563       98.7767563    
  0.198924035       2.84225202       17.2716999       2.97600007       82.6720886       96.0463104    
  0.201216444       2.87500644       17.3717003       2.97600007       80.5583954       93.3914413    
  0.203521729       2.90794468       17.4717007       2.97600007       78.4966049       90.8091583    
  0.205839738       2.94106460       17.5716991       2.97600007       76.4855881       88.2986450    
  0.208170637       2.97436857       17.6716995       2.97600007       74.5240173       85.8573303    
  0.210514277       3.00785494       17.7716999       2.97600007       72.6105270       83.4830322    
  0.212870732       3.04152441       17.8717003       2.97600007       70.7440033       81.1737442    
  0.215240017       3.07537699       17.9717007       2.97600007       68.9233398       78.9277802    
  0.217622027       3.10941148       18.0716991       2.97600007       67.1473465       76.7431946    
  0.220016852       3.14362884       18.1716995       2.97600007       65.4148636       74.6178207    
  0.222424448       3.17802906       18.2716999       2.97600007       63.7249718       72.5507431    
  0.224844828       3.21261168       18.3717003       2.97600007       62.0765610       70.5394287    
  0.227277905       3.24737573       18.4717007       2.97600007       60.4685860       68.5832214    
  0.229723677       3.28232145       18.5716991       2.97600007       58.9002380       66.6803513    
  0.232182294       3.31745052       18.6716995       2.97600007       57.3704376       64.8291779    
  0.234653652       3.35276127       18.7716999       2.97600007       55.8782387       63.0284195    
  0.237137705       3.38825393       18.8717003       2.97600007       54.4228783       61.2760963    
  0.239634395       3.42392707       18.9717007       2.97600007       53.0034332       59.5722275    
  0.242143854       3.45978236       19.0716991       2.97600007       51.6189957       57.9124756    
  0.244666055       3.49581981       19.1716995       2.97600007       50.2688179       56.2980995    
  0.247200862       3.53203773       19.2716999       2.97600007       48.9520645       54.7277145    
  0.249748409       3.56843734       19.3717003       2.97600007       47.6678925       53.1999016    
  0.252308667       3.60501838       19.4717007       2.97600007       46.4156303       51.7116051    
  0.254881501       3.64177966       19.5716991       2.97600007       45.1945114       50.2662468    
  0.257467061       3.67872214       19.6716995       2.97600007       44.0037079       48.8604279    
  0.260065287       3.71584606       19.7716999       2.97600007       42.8426247       47.4914627    
  0.262676150       3.75315046       19.8717003       2.97600007       41.7104912       46.1596909    
  0.265299648       3.79063535       19.9717007       2.97600007       40.6066170       44.8639107    
  0.267935723       3.82829976       20.0716991       2.97600007       39.5304184       43.6033707    
  0.152104288       2.17185831       15.0717001       2.98099995       145.755539       178.623795    
  0.154117525       2.20060492       15.1716995       2.98099995       142.017776       173.561340    
  0.156143799       2.22953749       15.2716999       2.98099995       138.381378       168.652740    
  0.158183068       2.25865555       15.3717003       2.98099995       134.842606       163.894058    
  0.160235256       2.28795838       15.4716997       2.98099995       131.398392       159.279327    
  0.162300512       2.31744766       15.5717001       2.98099995       128.045502       154.802826    
  0.164378718       2.34712172       15.6716995       2.98099995       124.780930       150.476715    
  0.166469872       2.37698078       15.7716999       2.98099995       121.601601       146.246552    
  0.168574020       2.40702558       15.8717003       2.98099995       118.504990       142.159042    
  0.170691058       2.43725419       15.9716997       2.98099995       115.488556       138.190277    
  0.172821119       2.46766853       16.0716991       2.98099995       112.549538       134.336990    
  0.174964100       2.49826789       16.1716995       2.98099995       109.685684       130.595612    
  0.177120000       2.52905130       16.2716999       2.98099995       106.894829       126.962433    
  0.179288864       2.56002021       16.3717003       2.98099995       104.174690       123.433548    
