                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5900   2.9760  15.0717  0.14586E+03  0.17827E+03  0.41218E+00  0.17315E+03  0.17889E+03  0.41291E+00  0.17356E+03
   10.5900   2.9760  15.1717  0.14212E+03  0.17327E+03  0.37830E+00  0.16838E+03  0.17383E+03  0.37897E+00  0.16874E+03
   10.5900   2.9760  15.2717  0.13848E+03  0.16842E+03  0.34705E+00  0.16375E+03  0.16891E+03  0.34765E+00  0.16407E+03
   10.5900   2.9760  15.3717  0.13495E+03  0.16371E+03  0.31821E+00  0.15926E+03  0.16415E+03  0.31876E+00  0.15953E+03
   10.5900   2.9760  15.4717  0.13150E+03  0.15914E+03  0.29163E+00  0.15490E+03  0.15953E+03  0.29212E+00  0.15512E+03
   10.5900   2.9760  15.5717  0.12815E+03  0.15471E+03  0.26712E+00  0.15066E+03  0.15505E+03  0.26757E+00  0.15084E+03
   10.5900   2.9760  15.6717  0.12489E+03  0.15043E+03  0.24455E+00  0.14656E+03  0.15072E+03  0.24495E+00  0.14671E+03
   10.5900   2.9760  15.7717  0.12171E+03  0.14624E+03  0.22375E+00  0.14255E+03  0.14649E+03  0.22412E+00  0.14266E+03
   10.5900   2.9760  15.8717  0.11861E+03  0.14219E+03  0.20461E+00  0.13867E+03  0.14240E+03  0.20495E+00  0.13874E+03
   10.5900   2.9760  15.9717  0.11560E+03  0.13826E+03  0.18701E+00  0.13490E+03  0.13843E+03  0.18731E+00  0.13493E+03
   10.5900   2.9760  16.0717  0.11266E+03  0.13444E+03  0.17081E+00  0.13123E+03  0.13457E+03  0.17108E+00  0.13123E+03
   10.5900   2.9760  16.1717  0.10979E+03  0.13073E+03  0.15592E+00  0.12767E+03  0.13082E+03  0.15617E+00  0.12764E+03
   10.5900   2.9760  16.2717  0.10700E+03  0.12713E+03  0.14225E+00  0.12420E+03  0.12719E+03  0.14246E+00  0.12415E+03
   10.5900   2.9760  16.3717  0.10428E+03  0.12363E+03  0.12968E+00  0.12083E+03  0.12366E+03  0.12988E+00  0.12075E+03
   10.5900   2.9760  16.4717  0.10163E+03  0.12023E+03  0.11816E+00  0.11756E+03  0.12022E+03  0.11833E+00  0.11745E+03
   10.5900   2.9760  16.5717  0.99048E+02  0.11692E+03  0.10758E+00  0.11437E+03  0.11689E+03  0.10774E+00  0.11424E+03
   10.5900   2.9760  16.6717  0.96528E+02  0.11371E+03  0.97885E-01  0.11127E+03  0.11365E+03  0.98026E-01  0.11112E+03
   10.5900   2.9760  16.7717  0.94072E+02  0.11059E+03  0.89001E-01  0.10826E+03  0.11051E+03  0.89128E-01  0.10809E+03
   10.5900   2.9760  16.8717  0.91676E+02  0.10755E+03  0.80866E-01  0.10533E+03  0.10745E+03  0.80979E-01  0.10514E+03
   10.5900   2.9760  16.9717  0.89340E+02  0.10460E+03  0.73420E-01  0.10247E+03  0.10448E+03  0.73521E-01  0.10227E+03
   10.5900   2.9760  17.0717  0.87061E+02  0.10173E+03  0.66610E-01  0.99698E+02  0.10159E+03  0.66700E-01  0.99474E+02
   10.5900   2.9760  17.1717  0.84839E+02  0.98941E+02  0.60386E-01  0.96997E+02  0.98777E+02  0.60466E-01  0.96758E+02
   10.5900   2.9760  17.2717  0.82672E+02  0.96228E+02  0.54699E-01  0.94370E+02  0.96046E+02  0.54770E-01  0.94117E+02
   10.5900   2.9760  17.3717  0.80558E+02  0.93590E+02  0.49509E-01  0.91813E+02  0.93391E+02  0.49572E-01  0.91547E+02
   10.5900   2.9760  17.4717  0.78497E+02  0.91022E+02  0.44776E-01  0.89323E+02  0.90809E+02  0.44832E-01  0.89045E+02
   10.5900   2.9760  17.5717  0.76486E+02  0.88526E+02  0.40461E-01  0.86901E+02  0.88299E+02  0.40510E-01  0.86612E+02
   10.5900   2.9760  17.6717  0.74524E+02  0.86097E+02  0.36530E-01  0.84544E+02  0.85857E+02  0.36574E-01  0.84245E+02
   10.5900   2.9760  17.7717  0.72611E+02  0.83735E+02  0.32953E-01  0.82249E+02  0.83483E+02  0.32991E-01  0.81941E+02
   10.5900   2.9760  17.8717  0.70744E+02  0.81436E+02  0.29700E-01  0.80015E+02  0.81174E+02  0.29733E-01  0.79699E+02
   10.5900   2.9760  17.9717  0.68923E+02  0.79200E+02  0.26744E-01  0.77841E+02  0.78928E+02  0.26774E-01  0.77517E+02
   10.5900   2.9760  18.0717  0.67147E+02  0.77025E+02  0.24058E-01  0.75724E+02  0.76743E+02  0.24084E-01  0.75394E+02
   10.5900   2.9760  18.1717  0.65415E+02  0.74908E+02  0.21623E-01  0.73664E+02  0.74618E+02  0.21645E-01  0.73327E+02
   10.5900   2.9760  18.2717  0.63725E+02  0.72848E+02  0.19415E-01  0.71658E+02  0.72551E+02  0.19435E-01  0.71316E+02
   10.5900   2.9760  18.3717  0.62077E+02  0.70844E+02  0.17416E-01  0.69705E+02  0.70539E+02  0.17433E-01  0.69358E+02
   10.5900   2.9760  18.4717  0.60469E+02  0.68894E+02  0.15607E-01  0.67804E+02  0.68583E+02  0.15622E-01  0.67453E+02
   10.5900   2.9760  18.5717  0.58900E+02  0.66996E+02  0.13972E-01  0.65954E+02  0.66680E+02  0.13985E-01  0.65599E+02
   10.5900   2.9760  18.6717  0.57370E+02  0.65150E+02  0.12496E-01  0.64152E+02  0.64829E+02  0.12507E-01  0.63794E+02
   10.5900   2.9760  18.7717  0.55878E+02  0.63353E+02  0.11163E-01  0.62398E+02  0.63028E+02  0.11173E-01  0.62038E+02
   10.5900   2.9760  18.8717  0.54423E+02  0.61605E+02  0.99628E-02  0.60691E+02  0.61276E+02  0.99709E-02  0.60329E+02
   10.5900   2.9760  18.9717  0.53003E+02  0.59905E+02  0.88819E-02  0.59028E+02  0.59572E+02  0.88888E-02  0.58665E+02
   10.5900   2.9760  19.0717  0.51619E+02  0.58246E+02  0.79097E-02  0.57410E+02  0.57912E+02  0.79156E-02  0.57045E+02
   10.5900   2.9760  19.1717  0.50269E+02  0.56634E+02  0.70365E-02  0.55834E+02  0.56298E+02  0.70414E-02  0.55469E+02
   10.5900   2.9760  19.2717  0.48952E+02  0.55066E+02  0.62529E-02  0.54300E+02  0.54728E+02  0.62571E-02  0.53934E+02
